task_id,employee_id,department_x,task_category,priority,assigned_date,deadline,completion_date,completed,deadline_met,hours_estimated,hours_actual,efficiency_score,satisfaction_rating,name,department_y,role,join_date,years_experience,manager_id,location
TASK00703,EMP0090,Finance,Meeting,Low,2025-11-03,2025-11-11,2025-11-09,True,True,4,6.0,78.5,2.0,Joann Sanders,Finance,Accountant,2023-07-16,1.1,EMP0020,Hyderabad
TASK00704,EMP0024,Marketing,Feature Dev,High,2025-06-20,2025-06-27,2025-07-02,True,False,32,36.9,63.9,5.0,Briana Dawson,Marketing,Content Writer,2023-01-29,11.5,EMP0004,Mumbai
TASK00705,EMP0111,Sales,Feature Dev,Low,2025-06-20,2025-06-27,,False,False,32,0.0,0.0,,Alex Carter,Sales,Account Manager,2026-04-03,10.2,EMP0018,Remote
TASK00706,EMP0197,Support,Feature Dev,Medium,2025-05-05,2025-05-11,2025-05-13,True,False,27,15.7,84.9,3.0,Julie Snow,Support,Support Lead,2025-07-03,2.3,EMP0020,Mumbai
TASK00707,EMP0191,Support,Code Review,Medium,2025-08-07,2025-08-13,2025-08-18,True,False,20,29.4,91.9,5.0,Tamara Ramirez,Support,Support Lead,2021-06-04,12.3,EMP0018,Bangalore
TASK00708,EMP0031,Support,Testing,Low,2025-06-14,2025-06-21,2025-06-23,True,False,26,48.0,79.3,4.0,Laura Ibarra,Support,Customer Success,2026-03-02,9.3,EMP0005,Delhi
TASK00709,EMP0172,Finance,Bug Fix,Low,2025-04-24,2025-05-05,2025-05-06,True,False,10,5.5,84.2,5.0,Denise Medina,Finance,Accountant,2022-08-13,4.9,EMP0020,Bangalore
TASK00710,EMP0181,Support,Report,Low,2025-12-30,2026-01-06,2026-01-08,True,False,33,42.9,82.3,1.0,Joanne Hall,Support,Customer Success,2021-11-21,13.9,EMP0015,Bangalore
TASK00711,EMP0009,HR,Training,Low,2025-07-07,2025-07-08,2025-07-08,True,True,27,18.3,63.5,4.0,Ryan Norman DVM,HR,Recruiter,2023-01-14,4.3,EMP0002,Hyderabad
TASK00712,EMP0042,Engineering,Documentation,Critical,2025-09-05,2025-09-19,,False,False,11,0.0,0.0,,Elizabeth Hayes,Engineering,Tech Lead,2024-12-22,9.7,EMP0008,Bangalore
TASK00713,EMP0099,Finance,Bug Fix,Critical,2025-05-26,2025-05-27,2025-06-01,True,False,3,3.6,81.2,2.0,Lisa Mcfarland,Finance,Finance Manager,2023-05-08,4.9,EMP0018,Bangalore
TASK00714,EMP0147,HR,Feature Dev,High,2026-04-09,2026-04-12,2026-04-10,True,True,21,36.4,73.8,4.0,Gregory Smith,HR,HR Manager,2021-08-26,4.0,EMP0015,Remote
TASK00715,EMP0134,Sales,Documentation,Medium,2026-04-01,2026-04-15,2026-04-14,True,True,9,11.2,73.7,1.0,Mary Atkins,Sales,Sales Rep,2021-06-14,7.4,EMP0004,Remote
TASK00716,EMP0193,Marketing,Training,High,2025-07-23,2025-07-30,2025-08-03,True,False,22,15.0,82.9,2.0,Patricia Graves,Marketing,Marketing Manager,2026-01-07,12.5,EMP0001,Remote
TASK00717,EMP0142,Engineering,Feature Dev,Medium,2025-08-11,2025-08-24,2025-08-22,True,True,39,29.6,97.1,1.0,Jacob Stein,Engineering,Tech Lead,2025-10-06,9.9,EMP0001,Hyderabad
TASK00718,EMP0195,Finance,Documentation,Low,2025-11-25,2025-12-08,2025-12-11,True,False,37,27.7,80.3,5.0,Andrea Davidson,Finance,Accountant,2023-12-10,9.6,EMP0002,Mumbai
TASK00719,EMP0039,Support,Report,Low,2025-10-21,2025-10-23,2025-10-27,True,False,12,6.3,75.8,1.0,Katherine Stanley,Support,Customer Success,2023-08-12,5.9,EMP0017,Hyderabad
TASK00720,EMP0136,Finance,Meeting,Low,2025-09-27,2025-09-30,,False,False,39,0.0,0.0,,Elizabeth Smith,Finance,Finance Manager,2021-07-29,14.5,EMP0004,Mumbai
TASK00721,EMP0069,Finance,Meeting,Medium,2025-10-13,2025-10-26,2025-10-31,True,False,10,8.1,83.1,5.0,Christian Henry,Finance,Finance Manager,2022-05-02,8.2,EMP0018,Delhi
TASK00722,EMP0098,Finance,Code Review,Medium,2026-03-06,2026-03-10,,False,False,4,0.0,0.0,,Angela Aguilar,Finance,Analyst,2022-06-15,3.3,EMP0013,Mumbai
TASK00723,EMP0192,Marketing,Testing,High,2026-01-26,2026-02-05,,False,False,21,0.0,0.0,,Jordan Barr,Marketing,Content Writer,2023-02-20,5.1,EMP0011,Bangalore
TASK00724,EMP0199,Marketing,Testing,Medium,2026-03-08,2026-03-17,2026-03-16,True,True,35,68.8,68.0,5.0,Kimberly King,Marketing,Content Writer,2025-07-24,3.8,EMP0004,Hyderabad
TASK00725,EMP0047,Marketing,Feature Dev,Medium,2025-05-03,2025-05-11,2025-05-12,True,False,19,11.0,88.8,2.0,Christopher Conley,Marketing,SEO Specialist,2022-11-08,7.3,EMP0002,Bangalore
TASK00726,EMP0024,Marketing,Testing,Medium,2025-11-17,2025-11-25,2025-11-25,True,True,4,2.3,100.0,3.0,Briana Dawson,Marketing,Content Writer,2023-01-29,11.5,EMP0004,Mumbai
TASK00727,EMP0075,Engineering,Bug Fix,Low,2025-11-15,2025-11-20,2025-11-25,True,False,4,2.6,76.0,5.0,Deborah Ramos,Engineering,Junior Dev,2025-09-30,5.3,EMP0005,Delhi
TASK00728,EMP0028,Support,Report,Low,2026-01-10,2026-01-23,2026-01-22,True,True,6,11.1,81.4,5.0,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK00729,EMP0151,Engineering,Testing,Medium,2026-03-20,2026-03-27,2026-03-30,True,False,16,26.7,83.3,2.0,Tony Allen,Engineering,Tech Lead,2025-03-10,14.2,EMP0003,Mumbai
TASK00730,EMP0162,Sales,Feature Dev,Low,2026-01-21,2026-02-02,2026-02-03,True,False,26,47.8,78.8,4.0,Gregory Parker,Sales,Account Manager,2021-08-22,3.1,EMP0001,Remote
TASK00731,EMP0029,HR,Documentation,Medium,2025-05-04,2025-05-05,,False,False,11,0.0,0.0,,Daniel Lewis,HR,HR Manager,2023-12-07,2.8,EMP0001,Delhi
TASK00732,EMP0185,Engineering,Documentation,Critical,2025-08-25,2025-09-02,2025-09-05,True,False,10,11.9,70.1,3.0,Mrs. Toni Webb,Engineering,Junior Dev,2021-05-01,3.8,EMP0019,Remote
TASK00733,EMP0180,Sales,Code Review,Critical,2025-09-10,2025-09-14,2025-09-12,True,True,38,22.4,83.4,1.0,Daniel Ryan,Sales,Sales Rep,2022-06-28,1.4,EMP0010,Remote
TASK00734,EMP0089,Engineering,Code Review,High,2025-05-19,2025-05-27,2025-05-30,True,False,16,29.3,56.2,5.0,Gwendolyn Munoz,Engineering,Junior Dev,2023-08-28,13.2,EMP0009,Mumbai
TASK00735,EMP0161,Finance,Feature Dev,Critical,2025-11-06,2025-11-16,,False,False,16,0.0,0.0,,Jessica Scott,Finance,Accountant,2021-09-12,14.7,EMP0007,Delhi
TASK00736,EMP0023,Finance,Report,Medium,2025-07-12,2025-07-21,2025-07-22,True,False,39,47.2,69.6,3.0,Matthew Fisher,Finance,Accountant,2026-01-31,5.7,EMP0005,Remote
TASK00737,EMP0060,Finance,Documentation,Low,2026-03-13,2026-03-20,2026-03-21,True,False,17,16.8,87.5,5.0,Phillip Cummings,Finance,Analyst,2025-05-31,10.3,EMP0008,Hyderabad
TASK00738,EMP0105,Sales,Report,Critical,2026-02-04,2026-02-14,2026-02-18,True,False,4,2.2,78.0,5.0,James Singh,Sales,Sales Rep,2021-10-17,1.2,EMP0016,Remote
TASK00739,EMP0194,Marketing,Feature Dev,Low,2025-06-22,2025-07-01,2025-06-30,True,True,30,37.3,61.4,5.0,Jennifer Cain,Marketing,SEO Specialist,2024-03-15,1.3,EMP0017,Delhi
TASK00740,EMP0066,Engineering,Documentation,High,2025-04-19,2025-05-01,2025-05-02,True,False,10,10.4,68.5,1.0,Miguel Jimenez,Engineering,Junior Dev,2025-01-20,8.3,EMP0017,Delhi
TASK00741,EMP0193,Marketing,Bug Fix,Low,2026-03-28,2026-04-08,2026-04-13,True,False,38,61.6,100.0,4.0,Patricia Graves,Marketing,Marketing Manager,2026-01-07,12.5,EMP0001,Remote
TASK00742,EMP0117,Finance,Testing,Medium,2025-11-27,2025-11-30,2025-12-04,True,False,13,21.9,76.0,4.0,Gregory Christensen,Finance,Analyst,2022-01-23,2.5,EMP0008,Hyderabad
TASK00743,EMP0180,Sales,Testing,High,2025-11-23,2025-11-24,2025-11-24,True,True,26,47.8,64.9,5.0,Daniel Ryan,Sales,Sales Rep,2022-06-28,1.4,EMP0010,Remote
TASK00744,EMP0077,Engineering,Testing,Low,2025-04-17,2025-04-24,2025-04-25,True,False,7,10.0,68.3,1.0,Matthew Pitts,Engineering,Junior Dev,2025-08-03,1.6,EMP0005,Remote
TASK00745,EMP0197,Support,Report,Medium,2026-03-28,2026-04-08,2026-04-06,True,True,9,9.7,80.9,5.0,Julie Snow,Support,Support Lead,2025-07-03,2.3,EMP0020,Mumbai
TASK00746,EMP0099,Finance,Documentation,Low,2025-05-24,2025-05-30,2025-05-29,True,True,37,57.9,66.1,2.0,Lisa Mcfarland,Finance,Finance Manager,2023-05-08,4.9,EMP0018,Bangalore
TASK00747,EMP0074,HR,Documentation,Critical,2025-05-19,2025-05-23,2025-05-28,True,False,39,70.5,80.2,2.0,Sheena Chandler,HR,HR Coordinator,2024-05-03,1.8,EMP0014,Delhi
TASK00748,EMP0147,HR,Testing,Medium,2025-11-27,2025-12-02,2025-12-06,True,False,19,11.1,89.5,3.0,Gregory Smith,HR,HR Manager,2021-08-26,4.0,EMP0015,Remote
TASK00749,EMP0021,Support,Training,Medium,2025-06-04,2025-06-13,2025-06-12,True,True,32,50.1,84.0,3.0,Brianna Gilmore,Support,Support Lead,2021-12-30,2.6,EMP0005,Mumbai
TASK00750,EMP0107,Support,Report,Medium,2025-08-07,2025-08-13,2025-08-12,True,True,14,25.7,75.7,1.0,Lisa Shepard,Support,Customer Success,2024-05-01,6.1,EMP0013,Mumbai
TASK00751,EMP0085,Engineering,Feature Dev,Low,2025-05-11,2025-05-14,2025-05-13,True,True,8,6.0,85.9,2.0,Natalie Rice,Engineering,Senior Dev,2025-09-12,3.7,EMP0015,Delhi
TASK00752,EMP0137,HR,Training,Medium,2026-01-05,2026-01-19,2026-01-17,True,True,20,22.5,79.2,2.0,Paul Baker,HR,HR Coordinator,2023-04-25,8.9,EMP0010,Remote
TASK00753,EMP0016,Finance,Bug Fix,Medium,2026-02-19,2026-02-26,2026-02-24,True,True,20,15.7,64.8,2.0,Eric Scott,Finance,Finance Manager,2021-11-07,3.0,EMP0008,Mumbai
TASK00754,EMP0030,Finance,Testing,High,2025-06-19,2025-06-28,2025-07-02,True,False,39,39.6,69.0,4.0,Joshua Duncan,Finance,Analyst,2025-02-02,7.9,EMP0004,Delhi
TASK00755,EMP0067,Sales,Code Review,Medium,2025-10-14,2025-10-26,2025-10-31,True,False,31,29.6,79.2,3.0,Devon Jackson,Sales,Account Manager,2024-03-31,13.3,EMP0008,Delhi
TASK00756,EMP0153,Support,Bug Fix,Low,2026-02-16,2026-02-21,2026-02-24,True,False,20,33.1,66.4,2.0,James Johnson,Support,Customer Success,2022-11-28,7.6,EMP0001,Bangalore
TASK00757,EMP0014,HR,Training,Medium,2026-03-27,2026-04-04,,False,False,12,0.0,0.0,,Kathryn Perez,HR,HR Manager,2023-11-12,9.7,EMP0012,Mumbai
TASK00758,EMP0033,Finance,Bug Fix,Low,2025-04-16,2025-04-19,2025-04-19,True,True,12,10.3,93.1,3.0,Lori Hernandez,Finance,Accountant,2021-12-06,7.6,EMP0004,Delhi
TASK00759,EMP0001,Support,Bug Fix,Medium,2025-06-08,2025-06-16,2025-06-16,True,True,15,20.2,96.3,3.0,Robin Doyle,Support,Support Agent,2025-05-21,0.9,EMP0009,Mumbai
TASK00760,EMP0078,Engineering,Bug Fix,Critical,2025-12-17,2025-12-20,2025-12-20,True,True,36,34.3,67.5,4.0,Angela Stone,Engineering,Senior Dev,2024-09-17,8.9,EMP0005,Hyderabad
TASK00761,EMP0120,Sales,Training,Critical,2025-11-19,2025-12-02,2025-12-07,True,False,22,16.1,81.0,5.0,Lawrence Charles,Sales,Account Manager,2023-03-04,6.1,EMP0019,Bangalore
TASK00762,EMP0053,Sales,Report,Medium,2025-11-03,2025-11-15,2025-11-17,True,False,38,57.0,83.7,3.0,Charlotte Wells DVM,Sales,Account Manager,2023-06-24,13.6,EMP0006,Hyderabad
TASK00763,EMP0056,Sales,Feature Dev,Medium,2026-03-08,2026-03-20,2026-03-18,True,True,10,15.2,87.0,3.0,Brian Howard,Sales,Sales Rep,2024-02-07,4.8,EMP0002,Remote
TASK00764,EMP0133,Sales,Bug Fix,Low,2026-01-28,2026-02-07,2026-02-12,True,False,24,15.3,78.6,5.0,Michael Rollins,Sales,Sales Rep,2025-08-12,12.7,EMP0020,Mumbai
TASK00765,EMP0112,HR,Training,Medium,2025-10-30,2025-11-09,2025-11-11,True,False,14,7.5,89.1,4.0,Dominique Perez,HR,HR Manager,2023-01-31,9.4,EMP0017,Hyderabad
TASK00766,EMP0003,Finance,Documentation,Medium,2025-11-14,2025-11-16,,False,False,27,0.0,0.0,,Christopher Barber,Finance,Accountant,2024-04-21,1.0,EMP0003,Mumbai
TASK00767,EMP0010,Finance,Client Call,Medium,2025-10-08,2025-10-18,2025-10-16,True,True,25,27.4,80.3,3.0,Kelsey Monroe,Finance,Analyst,2021-09-09,14.6,EMP0013,Bangalore
TASK00768,EMP0192,Marketing,Training,Medium,2025-10-23,2025-10-24,2025-10-27,True,False,21,41.3,74.5,1.0,Jordan Barr,Marketing,Content Writer,2023-02-20,5.1,EMP0011,Bangalore
TASK00769,EMP0151,Engineering,Client Call,Low,2025-12-01,2025-12-09,2025-12-13,True,False,30,28.0,80.7,4.0,Tony Allen,Engineering,Tech Lead,2025-03-10,14.2,EMP0003,Mumbai
TASK00770,EMP0081,Finance,Training,Low,2025-07-08,2025-07-18,2025-07-18,True,True,15,14.3,87.8,3.0,Kevin Berry,Finance,Accountant,2026-02-20,14.6,EMP0005,Mumbai
TASK00771,EMP0164,HR,Meeting,Low,2025-07-24,2025-08-03,2025-08-02,True,True,2,2.2,89.5,4.0,Jennifer Powers,HR,Recruiter,2024-04-02,14.2,EMP0016,Bangalore
TASK00772,EMP0091,HR,Client Call,Low,2026-01-19,2026-01-27,2026-01-27,True,True,14,10.9,80.7,3.0,Heather Wright,HR,Recruiter,2022-09-23,11.9,EMP0014,Remote
TASK00773,EMP0110,Engineering,Meeting,Medium,2025-07-04,2025-07-05,,False,False,21,0.0,0.0,,Mary Richards,Engineering,Tech Lead,2026-04-14,4.1,EMP0004,Hyderabad
TASK00774,EMP0197,Support,Meeting,Medium,2025-05-01,2025-05-13,2025-05-11,True,True,2,1.5,83.8,4.0,Julie Snow,Support,Support Lead,2025-07-03,2.3,EMP0020,Mumbai
TASK00775,EMP0200,Engineering,Code Review,Low,2025-07-19,2025-07-30,,False,False,28,0.0,0.0,,Ashley Lopez,Engineering,Tech Lead,2023-11-18,12.6,EMP0016,Delhi
TASK00776,EMP0117,Finance,Report,Medium,2025-11-12,2025-11-24,2025-11-22,True,True,9,14.8,65.3,1.0,Gregory Christensen,Finance,Analyst,2022-01-23,2.5,EMP0008,Hyderabad
TASK00777,EMP0196,HR,Report,Medium,2025-08-23,2025-08-29,2025-09-02,True,False,18,26.0,70.3,1.0,Lisa Martinez,HR,Recruiter,2022-06-20,2.4,EMP0010,Hyderabad
TASK00778,EMP0104,Engineering,Code Review,Medium,2026-01-30,2026-02-11,2026-02-13,True,False,12,16.5,60.4,3.0,Roy Schultz,Engineering,Junior Dev,2024-12-17,10.3,EMP0008,Mumbai
TASK00779,EMP0177,HR,Client Call,Medium,2025-05-28,2025-06-09,2025-06-09,True,True,5,4.5,56.4,3.0,Douglas Yates,HR,Recruiter,2023-01-07,4.6,EMP0015,Bangalore
TASK00780,EMP0060,Finance,Code Review,Low,2025-10-16,2025-10-21,2025-10-20,True,True,34,26.9,70.9,1.0,Phillip Cummings,Finance,Analyst,2025-05-31,10.3,EMP0008,Hyderabad
TASK00781,EMP0106,Engineering,Testing,Medium,2026-04-10,2026-04-13,2026-04-16,True,False,21,19.1,79.2,1.0,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK00782,EMP0200,Engineering,Code Review,Medium,2025-05-01,2025-05-07,,False,False,2,0.0,0.0,,Ashley Lopez,Engineering,Tech Lead,2023-11-18,12.6,EMP0016,Delhi
TASK00783,EMP0024,Marketing,Code Review,Medium,2026-01-06,2026-01-12,2026-01-16,True,False,23,43.3,85.4,1.0,Briana Dawson,Marketing,Content Writer,2023-01-29,11.5,EMP0004,Mumbai
TASK00784,EMP0189,Marketing,Training,Low,2025-05-14,2025-05-23,2025-05-24,True,False,37,52.5,89.9,5.0,Jennifer Travis,Marketing,SEO Specialist,2022-08-13,6.4,EMP0011,Bangalore
TASK00785,EMP0110,Engineering,Feature Dev,High,2025-08-22,2025-09-03,2025-09-02,True,True,28,33.3,100.0,1.0,Mary Richards,Engineering,Tech Lead,2026-04-14,4.1,EMP0004,Hyderabad
TASK00786,EMP0033,Finance,Report,High,2025-12-20,2025-12-21,2025-12-23,True,False,25,17.7,84.9,5.0,Lori Hernandez,Finance,Accountant,2021-12-06,7.6,EMP0004,Delhi
TASK00787,EMP0135,Sales,Feature Dev,Medium,2025-07-14,2025-07-20,2025-07-22,True,False,3,4.9,77.6,2.0,Jack Clark,Sales,Account Manager,2022-02-08,10.6,EMP0012,Mumbai
TASK00788,EMP0015,HR,Code Review,Low,2025-11-11,2025-11-23,2025-11-24,True,False,21,14.4,76.7,1.0,Whitney Vaughn,HR,HR Manager,2025-01-09,3.5,EMP0009,Bangalore
TASK00789,EMP0061,Engineering,Client Call,Medium,2026-04-12,2026-04-25,2026-04-24,True,True,3,5.0,83.9,1.0,Maria Rodriguez,Engineering,Tech Lead,2024-02-04,4.1,EMP0020,Bangalore
TASK00790,EMP0158,Sales,Meeting,Low,2025-06-28,2025-06-29,2025-06-29,True,True,32,21.7,84.2,1.0,Sara Luna,Sales,Sales Rep,2023-11-07,11.0,EMP0011,Bangalore
TASK00791,EMP0055,Marketing,Documentation,Low,2025-09-26,2025-10-07,2025-10-06,True,True,9,16.9,84.0,5.0,Pamela Powell,Marketing,Marketing Manager,2025-02-16,14.4,EMP0018,Hyderabad
TASK00792,EMP0045,Finance,Meeting,Critical,2025-09-11,2025-09-14,2025-09-12,True,True,7,5.0,63.4,5.0,Brianna Vega,Finance,Accountant,2023-10-15,4.0,EMP0016,Hyderabad
TASK00793,EMP0110,Engineering,Training,Medium,2025-05-04,2025-05-07,,False,False,17,0.0,0.0,,Mary Richards,Engineering,Tech Lead,2026-04-14,4.1,EMP0004,Hyderabad
TASK00794,EMP0138,Support,Documentation,Medium,2025-08-08,2025-08-10,2025-08-09,True,True,35,28.9,65.8,3.0,Joshua Martinez,Support,Support Lead,2022-02-25,6.3,EMP0007,Bangalore
TASK00795,EMP0002,Sales,Report,Low,2026-04-05,2026-04-18,2026-04-17,True,True,15,28.2,70.8,3.0,Anthony Reed,Sales,Sales Rep,2022-02-09,11.2,EMP0018,Bangalore
TASK00796,EMP0054,Engineering,Client Call,Medium,2025-08-22,2025-08-25,2025-08-24,True,True,13,22.8,71.4,4.0,Melissa Lang,Engineering,Senior Dev,2026-02-22,4.3,EMP0015,Delhi
TASK00797,EMP0139,Finance,Training,Low,2025-09-19,2025-09-23,2025-09-26,True,False,9,10.8,86.1,2.0,Peter Ware,Finance,Finance Manager,2023-08-18,12.5,EMP0008,Bangalore
TASK00798,EMP0018,Support,Feature Dev,Medium,2025-08-24,2025-08-30,2025-08-28,True,True,7,6.9,75.1,4.0,Sarah Mann,Support,Support Lead,2023-06-05,12.7,EMP0002,Mumbai
TASK00799,EMP0178,Support,Meeting,Low,2025-09-21,2025-10-01,2025-10-06,True,False,16,21.3,86.8,4.0,Thomas Hernandez,Support,Support Agent,2025-01-27,13.9,EMP0019,Mumbai
TASK00800,EMP0075,Engineering,Testing,Low,2025-08-18,2025-08-20,,False,False,32,0.0,0.0,,Deborah Ramos,Engineering,Junior Dev,2025-09-30,5.3,EMP0005,Delhi
TASK00801,EMP0023,Finance,Feature Dev,Low,2026-03-25,2026-04-05,2026-04-04,True,True,27,31.2,78.3,1.0,Matthew Fisher,Finance,Accountant,2026-01-31,5.7,EMP0005,Remote
TASK00802,EMP0040,Engineering,Documentation,Low,2025-08-10,2025-08-17,2025-08-16,True,True,12,7.2,78.1,3.0,Andrea Kennedy,Engineering,Junior Dev,2025-03-30,3.8,EMP0011,Bangalore
TASK00803,EMP0103,HR,Documentation,Low,2025-07-27,2025-08-10,,False,False,9,0.0,0.0,,Courtney Nguyen,HR,Recruiter,2022-10-17,10.1,EMP0020,Delhi
TASK00804,EMP0034,HR,Client Call,High,2025-12-10,2025-12-22,2025-12-24,True,False,27,27.9,81.5,4.0,Jeffery Griffith,HR,HR Coordinator,2023-08-25,1.3,EMP0019,Bangalore
TASK00805,EMP0027,HR,Report,Medium,2025-12-31,2026-01-03,2026-01-02,True,True,9,7.9,93.0,2.0,Aaron Robinson,HR,Recruiter,2025-12-28,13.0,EMP0001,Bangalore
TASK00806,EMP0151,Engineering,Bug Fix,Medium,2025-06-21,2025-06-24,2025-06-22,True,True,6,7.5,57.4,2.0,Tony Allen,Engineering,Tech Lead,2025-03-10,14.2,EMP0003,Mumbai
TASK00807,EMP0169,HR,Training,Medium,2025-05-03,2025-05-14,2025-05-16,True,False,8,13.1,59.8,4.0,Brian Davis,HR,HR Coordinator,2023-06-14,14.9,EMP0004,Remote
TASK00808,EMP0128,Engineering,Training,High,2025-12-04,2025-12-08,2025-12-13,True,False,33,41.5,59.4,3.0,Jennifer Perez,Engineering,Senior Dev,2025-09-24,6.0,EMP0007,Hyderabad
TASK00809,EMP0086,HR,Feature Dev,High,2025-07-23,2025-08-01,2025-07-30,True,True,29,52.8,64.5,4.0,Kelly Rios DDS,HR,HR Coordinator,2022-07-03,3.7,EMP0007,Hyderabad
TASK00810,EMP0009,HR,Training,Medium,2026-02-05,2026-02-19,2026-02-24,True,False,4,2.2,81.7,3.0,Ryan Norman DVM,HR,Recruiter,2023-01-14,4.3,EMP0002,Hyderabad
TASK00811,EMP0076,Sales,Report,High,2026-02-22,2026-02-25,2026-02-25,True,True,21,33.0,86.2,1.0,Brianna Black,Sales,Sales Lead,2024-03-04,6.9,EMP0014,Remote
TASK00812,EMP0145,Finance,Code Review,Medium,2025-05-31,2025-06-08,2025-06-13,True,False,32,43.0,76.5,5.0,Melissa Barnes,Finance,Finance Manager,2024-03-19,11.7,EMP0015,Hyderabad
TASK00813,EMP0194,Marketing,Meeting,Low,2025-05-02,2025-05-07,2025-05-11,True,False,24,39.6,79.4,3.0,Jennifer Cain,Marketing,SEO Specialist,2024-03-15,1.3,EMP0017,Delhi
TASK00814,EMP0028,Support,Bug Fix,Low,2026-04-11,2026-04-21,2026-04-24,True,False,24,41.1,74.4,3.0,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK00815,EMP0102,Finance,Documentation,Medium,2025-06-25,2025-07-02,2025-07-05,True,False,28,28.8,77.0,2.0,Kimberly Brown,Finance,Accountant,2022-08-11,12.0,EMP0006,Bangalore
TASK00816,EMP0013,HR,Code Review,Low,2025-10-01,2025-10-06,2025-10-05,True,True,21,14.1,91.8,1.0,James Walker,HR,HR Coordinator,2022-03-19,12.9,EMP0004,Hyderabad
TASK00817,EMP0040,Engineering,Client Call,Medium,2025-07-07,2025-07-08,2025-07-12,True,False,38,48.3,90.1,3.0,Andrea Kennedy,Engineering,Junior Dev,2025-03-30,3.8,EMP0011,Bangalore
TASK00818,EMP0025,Support,Testing,Low,2026-03-28,2026-04-05,2026-04-08,True,False,26,35.2,87.7,5.0,Shannon Orozco,Support,Support Agent,2022-02-25,12.0,EMP0014,Remote
TASK00819,EMP0104,Engineering,Testing,Low,2025-08-09,2025-08-17,2025-08-18,True,False,23,28.6,65.8,2.0,Roy Schultz,Engineering,Junior Dev,2024-12-17,10.3,EMP0008,Mumbai
TASK00820,EMP0092,Finance,Report,Medium,2025-06-24,2025-06-30,,False,False,14,0.0,0.0,,Bryce Valentine,Finance,Analyst,2021-09-30,6.1,EMP0019,Mumbai
TASK00821,EMP0107,Support,Meeting,Medium,2025-07-14,2025-07-27,2025-07-28,True,False,20,18.0,80.5,5.0,Lisa Shepard,Support,Customer Success,2024-05-01,6.1,EMP0013,Mumbai
TASK00822,EMP0094,Finance,Testing,Medium,2025-07-28,2025-08-01,2025-07-31,True,True,39,25.0,89.7,3.0,Anthony Nelson,Finance,Finance Manager,2025-10-25,10.9,EMP0007,Delhi
TASK00823,EMP0118,Support,Feature Dev,Low,2026-02-16,2026-03-01,2026-03-05,True,False,15,15.3,89.3,3.0,George Meadows,Support,Support Agent,2025-07-12,10.7,EMP0003,Hyderabad
TASK00824,EMP0092,Finance,Meeting,Medium,2026-02-03,2026-02-08,2026-02-11,True,False,14,15.7,89.2,5.0,Bryce Valentine,Finance,Analyst,2021-09-30,6.1,EMP0019,Mumbai
TASK00825,EMP0075,Engineering,Training,Medium,2025-05-02,2025-05-13,2025-05-13,True,True,3,4.3,79.3,2.0,Deborah Ramos,Engineering,Junior Dev,2025-09-30,5.3,EMP0005,Delhi
TASK00826,EMP0147,HR,Training,Medium,2025-12-31,2026-01-04,2026-01-09,True,False,19,36.2,88.9,5.0,Gregory Smith,HR,HR Manager,2021-08-26,4.0,EMP0015,Remote
TASK00827,EMP0067,Sales,Training,High,2025-06-18,2025-06-25,,False,False,5,0.0,0.0,,Devon Jackson,Sales,Account Manager,2024-03-31,13.3,EMP0008,Delhi
TASK00828,EMP0182,Marketing,Client Call,Low,2026-03-03,2026-03-11,2026-03-11,True,True,21,37.1,65.8,3.0,Alexander Garcia,Marketing,Marketing Manager,2021-10-21,4.9,EMP0013,Delhi
TASK00829,EMP0135,Sales,Code Review,High,2025-10-14,2025-10-16,2025-10-20,True,False,19,33.0,91.4,3.0,Jack Clark,Sales,Account Manager,2022-02-08,10.6,EMP0012,Mumbai
TASK00830,EMP0128,Engineering,Documentation,Medium,2026-01-19,2026-01-23,2026-01-22,True,True,11,8.7,76.7,3.0,Jennifer Perez,Engineering,Senior Dev,2025-09-24,6.0,EMP0007,Hyderabad
TASK00831,EMP0145,Finance,Bug Fix,Medium,2025-09-16,2025-09-25,,False,False,29,0.0,0.0,,Melissa Barnes,Finance,Finance Manager,2024-03-19,11.7,EMP0015,Hyderabad
TASK00832,EMP0051,Finance,Code Review,Low,2025-12-16,2025-12-21,2025-12-23,True,False,19,28.3,90.7,1.0,Lisa Sutton,Finance,Analyst,2022-05-10,1.2,EMP0018,Bangalore
TASK00833,EMP0199,Marketing,Meeting,Critical,2025-11-12,2025-11-20,2025-11-18,True,True,7,6.8,89.6,1.0,Kimberly King,Marketing,Content Writer,2025-07-24,3.8,EMP0004,Hyderabad
TASK00834,EMP0065,HR,Client Call,Critical,2026-03-31,2026-04-07,,False,False,7,0.0,0.0,,Richard Davis,HR,HR Coordinator,2022-04-18,0.6,EMP0020,Remote
TASK00835,EMP0016,Finance,Training,Critical,2026-03-15,2026-03-27,2026-03-28,True,False,9,12.2,60.9,1.0,Eric Scott,Finance,Finance Manager,2021-11-07,3.0,EMP0008,Mumbai
TASK00836,EMP0117,Finance,Documentation,Medium,2026-01-16,2026-01-30,2026-02-01,True,False,33,60.3,70.7,5.0,Gregory Christensen,Finance,Analyst,2022-01-23,2.5,EMP0008,Hyderabad
